,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,deck,num,side
2323,Earth,False,E/149/P,TRAPPIST-1e,19.0,False,0.0,5.0,4.0,541.0,238.0,Hilley Mckinn,E,149,P
2324,Earth,False,A/19/P,55 Cancri e,38.0,False,0.0,2506.0,46.0,11001.0,5.0,Caphirk Apenelexy,A,19,P
2325,Europa,True,A/19/P,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,Mariton Apenelexy,A,19,P
2326,Europa,False,A/19/P,55 Cancri e,23.0,False,36.0,2467.0,0.0,381.0,803.0,Alchird Apenelexy,A,19,P
2327,Europa,True,D/86/S,55 Cancri e,57.0,False,0.0,451.96167494677076,0.0,0.0,0.0,Preonon Switud,D,86,S
2328,Europa,True,D/86/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Phacton Switud,D,86,S
2329,Earth,False,F/483/S,TRAPPIST-1e,43.0,False,0.0,9.0,1145.0,0.0,0.0,Wen Georgasey,F,483,S
2330,Mars,False,F/517/P,TRAPPIST-1e,28.0,False,34.0,0.0,1342.0,91.0,0.0,Dicks Cusa,F,517,P
2331,Europa,False,C/91/S,55 Cancri e,33.0,False,0.0,8759.0,0.0,2788.0,4513.0,Sabiton Parymider,C,91,S
2332,Europa,True,C/91/S,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Winork Parymider,C,91,S
2333,Earth,False,,TRAPPIST-1e,28.0,False,0.0,55.0,0.0,656.0,0.0,Loree Mathison,,,
2334,Europa,False,B/96/S,55 Cancri e,28.0,True,2.0,2144.0,0.0,435.0,5872.0,Zauri Forous,B,96,S
2335,Europa,True,B/96/S,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Keidus Forous,B,96,S
2336,Earth,False,G/406/P,55 Cancri e,29.0,False,75.0,17.0,0.0,211.0,506.0,Enryn Romason,G,406,P
2337,Europa,True,C/87/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Minon Fouseding,C,87,P
2338,Europa,True,C/87/P,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Alsafik Fouseding,C,87,P
2339,Earth,False,F/485/S,TRAPPIST-1e,24.0,False,172.0,775.0,344.0,0.0,0.0,Lyde Whitez,F,485,S
2340,Europa,False,C/88/P,TRAPPIST-1e,59.0,False,0.0,5407.0,0.0,285.0,1135.0,Arrai Crantiale,C,88,P
2341,Mars,True,E/151/P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Stey Cry,E,151,P
2342,Mars,True,F/520/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Guits Crité,F,520,P
2343,Europa,True,B/73/P,55 Cancri e,23.0,False,0.0,0.0,174.90603284902085,0.0,0.0,Minopus Oilpfulle,B,73,P
2344,Europa,True,D/74/P,55 Cancri e,27.0,False,0.0,0.0,0.0,308.4769036733407,0.0,Ashir Witeronfus,D,74,P
2345,Europa,True,B/74/P,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Chelik Fatted,B,74,P
2346,Earth,True,G/405/S,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,Dianie Brownings,G,405,S
2347,Mars,False,F/487/S,TRAPPIST-1e,48.0,False,639.0,412.0,110.0,0.0,0.0,Smonch Bau,F,487,S
2348,Mars,False,F/488/S,TRAPPIST-1e,25.0,False,1734.0,1.0,189.0,1.0,0.0,Sil Start,F,488,S
2349,Earth,True,G/407/P,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,Derry Danielps,G,407,P
2350,Mars,False,F/489/S,TRAPPIST-1e,24.0,False,737.0,37.0,1682.0,0.0,0.0,Gorn Traie,F,489,S
2351,Mars,True,F/489/S,TRAPPIST-1e,69.0,False,0.0,0.0,0.0,0.0,0.0,Goldch Traie,F,489,S
2352,Europa,False,B/75/P,55 Cancri e,20.0,False,0.0,646.0,0.0,308.4769036733407,1425.0,Dhena Sorbitter,B,75,P
2353,Europa,True,B/75/P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Mahamak Sorbitter,B,75,P
2354,Earth,True,G/409/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Glene Bakerson,G,409,P
2355,Earth,False,E/152/P,PSO J318.5-22,23.0,False,0.0,9.0,292.0,35.0,349.0,Dwin Meltoney,E,152,P
2356,Mars,False,E/177/S,TRAPPIST-1e,24.0,False,345.0,0.0,451.0,0.0,582.0,Weers Chort,E,177,S
2357,Europa,False,B/77/P,,44.0,False,0.0,1482.0,127.0,1555.0,1257.0,Benebah Frintful,B,77,P
2358,Mars,False,E/153/P,TRAPPIST-1e,29.0,False,834.0,0.0,28.0,117.0,41.0,Quid Dutte,E,153,P
2359,Europa,False,B/97/S,55 Cancri e,6.0,False,0.0,0.0,0.0,0.0,0.0,Majoth Sernator,B,97,S
2360,Europa,False,B/97/S,TRAPPIST-1e,42.0,False,41.0,1912.0,0.0,1899.0,43.0,Alinon Sernator,B,97,S
2361,Earth,True,G/410/P,55 Cancri e,78.0,False,0.0,0.0,0.0,0.0,0.0,Joycey Hoppernardy,G,410,P
2362,Earth,False,F/491/S,TRAPPIST-1e,36.0,False,548.0,179.0,24.0,0.0,77.0,Etha Shawatson,F,491,S
2363,Europa,False,,55 Cancri e,37.0,False,0.0,100.0,0.0,1402.0,1462.0,Alatrix Sometery,,,
2364,Europa,False,A/20/P,55 Cancri e,41.0,False,0.0,12809.0,2.0,2835.0,1514.0,Coxak Sometery,A,20,P
2365,Earth,False,G/407/S,TRAPPIST-1e,18.0,False,852.0,48.0,0.0,7.0,0.0,Emmax Vincenton,G,407,S
2366,Mars,False,F/522/P,TRAPPIST-1e,62.0,False,1663.0,0.0,23.0,2.0,12.0,Wafox Prin,F,522,P
2367,Mars,False,F/522/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Rios Prin,F,522,P
2368,Mars,False,F/522/P,TRAPPIST-1e,55.0,False,1281.0,0.0,7.0,1.0,0.0,Oafron Prin,F,522,P
2369,Earth,True,G/411/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Eliana Larlowelley,G,411,P
2370,Earth,False,F/523/P,TRAPPIST-1e,32.0,False,238.0,156.0,3.0,2.0,324.0,Marlly Gamberson,F,523,P
2371,Earth,False,F/492/S,TRAPPIST-1e,19.0,False,0.0,1124.0,4.0,0.0,0.0,Arlen Vincenton,F,492,S
2372,Earth,False,G/408/S,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,306.7894819713431,Dorice Vincenton,G,408,S
2373,Earth,False,G/408/S,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Teryla Vincenton,G,408,S
2374,Europa,True,D/87/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Grafik Obnoftle,D,87,S
2375,Europa,True,B/78/P,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Branasl Glisormal,B,78,P
2376,Europa,True,B/78/P,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Aldera Glisormal,B,78,P
2377,Europa,True,C/92/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Nusoton Flesping,C,92,S
2378,Mars,False,F/525/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Chios Katte,F,525,P
2379,Mars,True,F/525/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Sups Katte,F,525,P
2380,Mars,False,F/525/P,TRAPPIST-1e,55.0,False,403.0,0.0,922.0,0.0,0.0,Wor Katte,F,525,P
2381,Mars,True,F/525/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Barave Katte,F,525,P
2382,Europa,False,,TRAPPIST-1e,51.0,False,0.0,1949.0,0.0,2549.0,39.0,Castab Clarty,,,
2383,Earth,True,G/412/P,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,Pennie Loway,G,412,P
2384,Earth,False,G/412/P,TRAPPIST-1e,21.0,False,882.0,0.0,0.0,308.4769036733407,0.0,Herina Loway,G,412,P
2385,Earth,False,G/412/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Ireene Loway,G,412,P
2386,Earth,False,E/178/S,TRAPPIST-1e,19.0,False,194.0,44.0,0.0,549.0,1.0,Jerek Casonston,E,178,S
2387,Mars,True,F/526/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Con Brele,F,526,P
2388,Mars,False,F/526/P,TRAPPIST-1e,20.0,False,2502.0,0.0,96.0,0.0,0.0,Snoles Brele,F,526,P
2389,Europa,False,E/179/S,TRAPPIST-1e,42.0,False,2.0,3024.0,0.0,89.0,10.0,Acceleb Unrent,E,179,S
2390,Mars,True,F/527/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Miloss Lepie,F,527,P
2391,Mars,False,E/155/P,TRAPPIST-1e,32.0,False,598.0,0.0,138.0,0.0,624.0,Koops Lepie,E,155,P
2392,Earth,False,G/414/P,TRAPPIST-1e,28.0,False,145.0,8.0,557.0,0.0,74.0,Janee Lamberguson,G,414,P
2393,Europa,True,C/93/S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Sheratz Suptibler,C,93,S
2394,Europa,True,C/93/S,55 Cancri e,56.0,True,0.0,0.0,0.0,0.0,0.0,Spuri Suptibler,C,93,S
2395,Europa,True,C/90/P,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Luxinon Supriouse,C,90,P
2396,Earth,False,F/496/S,TRAPPIST-1e,42.0,False,10.0,303.0,12.0,0.0,478.0,Berta Sweeton,F,496,S
2397,Earth,False,F/498/S,TRAPPIST-1e,18.0,False,1153.0,0.0,0.0,1409.0,195.0,Made Nasquez,F,498,S
2398,Earth,False,G/412/S,TRAPPIST-1e,24.0,False,19.0,676.0,0.0,26.0,0.0,Gretty Pentss,G,412,S
2399,Earth,False,E/156/P,TRAPPIST-1e,20.0,False,496.0,20.0,16.0,0.0,254.0,Eulah Conney,E,156,P
2400,Earth,False,F/531/P,TRAPPIST-1e,22.0,False,26.0,0.0,0.0,0.0,733.0,Ianya Conney,F,531,P
2401,Earth,False,G/415/P,TRAPPIST-1e,22.0,False,98.0,0.0,46.0,641.0,0.0,Kayd Chardsons,G,415,P
2402,Earth,True,G/417/P,PSO J318.5-22,21.0,False,0.0,0.0,174.90603284902085,0.0,0.0,Lilace Woodwardy,G,417,P
2403,Earth,False,G/419/P,TRAPPIST-1e,28.0,False,4.0,166.0,743.0,0.0,0.0,Lardy Cardner,G,419,P
2404,Europa,True,C/91/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Alasmon Meteet,C,91,P
2405,Europa,True,C/91/P,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,Alphact Meteet,C,91,P
2406,Europa,False,C/91/P,TRAPPIST-1e,26.0,False,0.0,8150.0,0.0,3508.0,99.0,,C,91,P
2407,Europa,False,C/91/P,TRAPPIST-1e,30.0,True,0.0,632.0,0.0,673.0,2272.0,Weias Meteet,C,91,P
2408,Europa,True,C/91/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Duhra Meteet,C,91,P
2409,Earth,False,G/420/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Jeane River,G,420,P
2410,Earth,False,G/420/P,TRAPPIST-1e,45.0,False,406.0,148.0,285.0,0.0,0.0,Benew River,G,420,P
2411,Earth,True,G/420/P,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,Judya River,G,420,P
2412,Earth,False,F/499/S,PSO J318.5-22,18.0,False,9.0,419.0,0.0,201.0,7.0,Adammy Coolerson,F,499,S
2413,Earth,False,G/413/S,TRAPPIST-1e,23.0,False,0.0,121.0,0.0,568.0,128.0,Breney Coolerson,G,413,S
2414,Mars,False,D/75/P,TRAPPIST-1e,29.0,True,803.0,0.0,0.0,58.0,0.0,Conk Flé,D,75,P
2415,Mars,False,D/75/P,TRAPPIST-1e,18.0,False,1102.0,9.0,2628.0,0.0,0.0,Cindee Flé,D,75,P
2416,Earth,False,G/421/P,TRAPPIST-1e,28.0,False,804.0,2.0,13.0,0.0,62.0,Terta Villenson,G,421,P
2417,Europa,True,B/98/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Neutrix Cisorter,B,98,S
2418,Mars,False,F/533/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Lies Cakie,F,533,P
2419,Mars,True,F/533/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Ban Cakie,F,533,P
2420,Mars,False,D/76/P,TRAPPIST-1e,28.0,False,938.0,61.0,0.0,53.0,4.0,Res Fle,D,76,P
2421,Mars,False,F/533/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Treynx Fle,F,533,P
2422,Mars,False,D/77/P,TRAPPIST-1e,20.0,False,59.0,0.0,1646.0,1657.0,0.0,Pon Stpie,D,77,P
2423,Mars,True,F/534/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Carde Kniva,F,534,P
2424,Mars,True,F/500/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Want Jamai,F,500,S
2425,Earth,False,F/500/S,55 Cancri e,31.0,False,995.0,7.0,1213.0,0.0,687.0,Pikes Jamai,F,500,S
2426,Mars,False,F/535/P,TRAPPIST-1e,37.0,False,27.0,0.0,1131.0,0.0,1318.0,Babix Scake,F,535,P
2427,Earth,True,,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Hery Bardinard,,,
2428,Mars,True,F/536/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Ries Jamai,F,536,P
2429,Mars,True,E/158/P,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Oakes Seche,E,158,P
2430,Mars,False,E/158/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Aptal Chnik,E,158,P
2431,Mars,True,E/158/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Unch Seche,E,158,P
2432,Mars,True,D/88/S,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,Vere Cone,D,88,S
2433,Earth,False,F/537/P,TRAPPIST-1e,,False,900.0,0.0,0.0,0.0,1.0,Garion Dawsoncis,F,537,P
2434,Earth,False,F/537/P,TRAPPIST-1e,45.0,False,10.0,16.0,801.0,73.0,306.7894819713431,Claura Dawsoncis,F,537,P
2435,Europa,True,B/99/S,TRAPPIST-1e,63.0,False,0.0,0.0,0.0,0.0,0.0,Homamin Brakepined,B,99,S
2436,Europa,True,B/99/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Zedark Brakepined,B,99,S
2437,Europa,False,B/99/S,55 Cancri e,35.0,False,0.0,1471.0,2.0,445.0,533.0,Hekaron Brakepined,B,99,S
2438,Europa,False,B/99/S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Ainoxa Plattering,B,99,S
2439,Earth,True,G/416/S,PSO J318.5-22,,False,0.0,0.0,0.0,0.0,0.0,Vana Hopez,G,416,S
2440,Earth,True,F/541/P,TRAPPIST-1e,17.0,False,0.0,604.0,0.0,0.0,218.0,Gracia Gallard,F,541,P
2441,Earth,False,G/424/P,PSO J318.5-22,32.0,False,59.0,0.0,469.0,0.0,0.0,Yolas Peckerson,G,424,P
2442,Earth,True,E/159/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Rassias Freednal,E,159,P
2443,Earth,False,F/504/S,55 Cancri e,17.0,False,2000.0,0.0,0.0,0.0,0.0,Elaney Chanan,F,504,S
2444,Earth,False,F/505/S,55 Cancri e,34.0,False,492.0,0.0,13.0,55.0,0.0,Tera Coley,F,505,S
2445,Earth,False,F/542/P,TRAPPIST-1e,15.0,False,0.0,0.0,875.0,3.0,306.7894819713431,Annard Armstromez,F,542,P
2446,Earth,True,G/426/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Paulie Stanleyd,G,426,P
2447,Earth,False,E/160/P,TRAPPIST-1e,22.0,False,0.0,1.0,271.0,0.0,1348.0,Karlie Stanleyd,E,160,P
2448,Earth,False,F/543/P,TRAPPIST-1e,19.0,False,232.0,0.0,479.0,0.0,5.0,Tarah Barks,F,543,P
2449,Earth,False,F/544/P,PSO J318.5-22,40.0,False,0.0,228.0,5.0,454.0,1.0,Idave Kerristicey,F,544,P
2450,Europa,True,A/21/P,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Graviph Amoutake,A,21,P
2451,Europa,False,A/21/P,55 Cancri e,51.0,False,0.0,6.0,0.0,2085.0,67.0,Sadlam Amoutake,A,21,P
2452,Earth,False,G/427/P,TRAPPIST-1e,22.0,False,91.0,6.0,0.0,17.0,693.0,Sethew Lardsonald,G,427,P
2453,Mars,True,F/545/P,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,Sealfs Queke,F,545,P
2454,Earth,False,G/428/P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,306.7894819713431,Herina Popez,G,428,P
2455,Mars,True,F/508/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,306.7894819713431,Apies Pine,F,508,S
2456,Mars,False,D/78/P,TRAPPIST-1e,18.0,False,1867.0,0.0,29.0,72.0,306.7894819713431,Oafron Babre,D,78,P
2457,Earth,False,G/419/S,TRAPPIST-1e,22.0,False,222.89785157787045,0.0,137.0,671.0,306.7894819713431,Idave Owerson,G,419,S
2458,Earth,False,E/181/S,TRAPPIST-1e,26.0,False,0.0,29.0,0.0,759.0,0.0,Gerry Mondsey,E,181,S
2459,Earth,False,F/510/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,1051.0,Helean Wagnerray,F,510,S
2460,Earth,True,G/420/S,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,Kendre Merkins,G,420,S
2461,Earth,False,G/430/P,TRAPPIST-1e,24.0,False,0.0,0.0,17.0,0.0,793.0,Violan Popez,G,430,P
2462,Earth,False,F/511/S,PSO J318.5-22,34.0,False,122.0,0.0,6.0,739.0,0.0,Terta Chasey,F,511,S
2463,Europa,False,C/95/S,TRAPPIST-1e,55.0,False,0.0,815.0,1558.0,3.0,1334.0,Alrais Fordulgaug,C,95,S
2464,Europa,False,C/95/S,TRAPPIST-1e,42.0,False,3.0,2174.0,0.0,10860.0,2564.0,Tach Improus,C,95,S
2465,Europa,True,C/95/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Mariton Improus,C,95,S
2466,Europa,False,C/95/S,55 Cancri e,28.0,False,0.0,3053.0,0.0,839.0,2153.0,Meratz Improus,C,95,S
2467,Europa,True,C/95/S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Mesonon Improus,C,95,S
2468,Europa,False,B/80/P,55 Cancri e,33.0,False,0.0,286.0,1795.0,712.0,7041.0,Hallah Roureed,B,80,P
2469,Earth,False,F/547/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,636.0,68.0,Janney Johnsby,F,547,P
2470,Earth,False,G/421/S,TRAPPIST-1e,23.0,False,490.0,313.0,0.0,6.0,0.0,Allena Sullones,G,421,S
2471,Mars,False,D/79/P,TRAPPIST-1e,16.0,False,46.0,0.0,1994.0,0.0,677.0,Swoass Giba,D,79,P
2472,Earth,True,G/431/P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Artis Casonston,G,431,P
2473,Europa,True,B/100/S,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,Sarid Geakerat,B,100,S
2474,Earth,False,F/513/S,TRAPPIST-1e,22.0,False,0.0,0.0,670.0,0.0,32.0,Wally Davispinoz,F,513,S
2475,Earth,True,G/422/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Benny Ballocks,G,422,S
2476,Earth,False,F/514/S,TRAPPIST-1e,20.0,False,0.0,27.0,1.0,686.0,1.0,Ricard Gainney,F,514,S
2477,Earth,False,F/549/P,TRAPPIST-1e,21.0,False,366.0,1136.0,795.0,132.0,0.0,Craine Gentledges,F,549,P
2478,Mars,False,E/182/S,TRAPPIST-1e,14.0,False,222.89785157787045,0.0,0.0,0.0,0.0,Luse Gelie,E,182,S
2479,Earth,False,F/550/P,TRAPPIST-1e,27.0,False,0.0,0.0,174.90603284902085,2.0,1215.0,Chael Avidson,F,550,P
2480,Earth,False,F/515/S,TRAPPIST-1e,19.0,False,1.0,4.0,0.0,750.0,3.0,Leene Vandan,F,515,S
2481,Earth,True,G/423/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Bara Vandan,G,423,S
2482,Mars,False,F/551/P,55 Cancri e,,False,1722.0,4.0,937.0,0.0,0.0,Gies Ban,F,551,P
2483,Earth,False,F/552/P,55 Cancri e,13.0,False,0.0,0.0,0.0,4.0,811.0,Penne Douglasen,F,552,P
2484,Mars,True,E/183/S,PSO J318.5-22,71.0,False,0.0,0.0,0.0,0.0,0.0,Kris Swin,E,183,S
2485,Mars,True,E/184/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Rank Curle,E,184,S
2486,Mars,False,E/184/S,55 Cancri e,18.0,False,1874.0,0.0,260.0,0.0,0.0,All Curle,E,184,S
2487,Earth,False,F/516/S,55 Cancri e,23.0,False,29.0,34.0,1.0,2838.0,0.0,Jacki Ingston,F,516,S
2488,Earth,False,G/424/S,55 Cancri e,34.0,False,0.0,382.0,0.0,87.0,236.0,Adamie Ingston,G,424,S
2489,Earth,False,G/432/P,TRAPPIST-1e,20.0,False,4.0,790.0,0.0,15.0,0.0,Glenna Leodger,G,432,P
2490,Earth,False,F/554/P,55 Cancri e,17.0,False,0.0,33.0,0.0,56.0,708.0,Anae Oconley,F,554,P
2491,Earth,False,F/555/P,PSO J318.5-22,21.0,False,970.0,0.0,213.0,8.0,86.0,Lillia Waltonson,F,555,P
2492,Europa,False,C/97/S,TRAPPIST-1e,33.0,False,0.0,1554.0,3813.0,0.0,1435.0,Rassias Iniouser,C,97,S
2493,Europa,False,B/81/P,55 Cancri e,34.0,False,3551.0,1284.0,1865.0,90.0,0.0,Halsham Noxiong,B,81,P
2494,Europa,False,D/90/S,TRAPPIST-1e,51.0,False,0.0,302.0,0.0,1367.0,669.0,Eleon Scerodbox,D,90,S
2495,Earth,False,F/517/S,TRAPPIST-1e,21.0,False,0.0,680.0,0.0,10.0,0.0,Gera Sosanturney,F,517,S
2496,Earth,True,G/426/S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Paulas Boltond,G,426,S
2497,Earth,False,G/434/P,TRAPPIST-1e,31.0,False,880.0,0.0,0.0,8.0,0.0,Berty Whiters,G,434,P
2498,Europa,False,A/32/S,TRAPPIST-1e,36.0,False,2.0,1297.0,0.0,4.0,0.0,Zaninon Parbage,A,32,S
2499,Europa,False,B/83/P,TRAPPIST-1e,39.0,False,0.0,7116.0,0.0,13208.0,1515.0,Navior Ranaly,B,83,P
2500,Earth,False,G/435/P,TRAPPIST-1e,26.0,False,886.0,0.0,0.0,0.0,21.0,Lilly Webstephrey,G,435,P
2501,Earth,False,F/556/P,TRAPPIST-1e,51.0,False,0.0,1347.0,0.0,43.0,0.0,Carry Kimons,F,556,P
2502,Earth,False,F/557/P,TRAPPIST-1e,24.0,False,13.0,193.0,0.0,0.0,591.0,Eriky Willy,F,557,P
2503,Earth,False,E/185/S,55 Cancri e,27.0,False,339.0,104.0,116.0,160.0,0.0,Eduana Stannondez,E,185,S
2504,Earth,False,F/558/P,TRAPPIST-1e,31.0,False,0.0,243.0,1.0,559.0,0.0,Gracey Coxterez,F,558,P
2505,Earth,False,,TRAPPIST-1e,24.0,False,0.0,0.0,21.0,0.0,695.0,Samie Weberts,,,
2506,Europa,False,A/22/P,TRAPPIST-1e,57.0,False,0.0,1514.0,0.0,72.0,1393.0,Krab Pentical,A,22,P
2507,Europa,False,A/22/P,55 Cancri e,36.0,True,11.0,79.0,0.0,210.0,1895.0,Jabbab Geousty,A,22,P
2508,Europa,False,A/22/P,TRAPPIST-1e,55.0,False,0.0,846.0,0.0,263.0,2024.0,Castram Geousty,A,22,P
2509,Europa,True,A/22/P,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Mirfark Geousty,A,22,P
2510,Mars,False,E/186/S,TRAPPIST-1e,18.0,False,947.0,0.0,4.0,4.0,0.0,Honey Stike,E,186,S
2511,Mars,False,D/91/S,TRAPPIST-1e,27.0,False,1893.0,487.0,4.0,0.0,0.0,Pank Pimne,D,91,S
2512,Europa,False,C/94/P,TRAPPIST-1e,50.0,False,0.0,2684.0,0.0,153.0,1751.0,Shelik Sofraten,C,94,P
2513,Earth,False,F/520/S,TRAPPIST-1e,24.0,False,45.0,138.0,1.0,0.0,530.0,Daven Perkings,F,520,S
2514,Earth,True,G/428/S,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Cliney Thorney,G,428,S
2515,Earth,True,G/437/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Mollen Garnettiz,G,437,P
2516,Earth,False,G/429/S,TRAPPIST-1e,18.0,False,0.0,617.0,0.0,0.0,10.0,Rena Ashipeck,G,429,S
2517,Earth,False,F/521/S,TRAPPIST-1e,44.0,False,1178.0,1.0,348.0,0.0,0.0,Alfrey Shieldson,F,521,S
2518,Europa,True,B/102/S,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Alchium Ressighty,B,102,S
2519,Europa,False,B/103/S,TRAPPIST-1e,58.0,False,1113.0,1650.0,0.0,194.0,510.0,Ziba Belstrut,B,103,S
2520,Europa,True,B/103/S,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Misa Belstrut,B,103,S
2521,Earth,False,F/522/S,PSO J318.5-22,23.0,False,3.0,548.0,37.0,0.0,12.0,Pattin Cardner,F,522,S
2522,Mars,True,F/523/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Pies Welto,F,523,S
2523,Mars,False,F/523/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Relix Welto,F,523,S
2524,Mars,False,F/523/S,,33.0,False,361.0,0.0,381.0,1622.0,0.0,Rana Welto,F,523,S
2525,Mars,False,F/523/S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Worms Ble,F,523,S
2526,Europa,True,B/105/S,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Mothab Doorge,B,105,S
2527,Earth,True,G/438/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Tarah Cleachrand,G,438,P
2528,Earth,False,F/561/P,55 Cancri e,59.0,False,269.0,1776.0,0.0,0.0,12.0,Maryn Mcintons,F,561,P
2529,Earth,False,G/431/S,TRAPPIST-1e,18.0,False,130.0,0.0,13.0,191.0,554.0,Francy Mayder,G,431,S
2530,Europa,True,B/106/S,TRAPPIST-1e,72.0,False,0.0,0.0,0.0,0.0,0.0,Quarkab Supred,B,106,S
2531,Earth,False,G/439/P,PSO J318.5-22,23.0,False,171.0,2373.0,1.0,30.0,985.0,Felice Beckeey,G,439,P
